Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFile,CountDeclFunction,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountPath,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Function,"POMO_FileReader::is_resource",,,,,,,,,,,,3,,,3,0,,,0,3,,3,0,,,0,1,,1,,1,1,,1,1,1,1,1,,,0,,,,,
Public Function,"POMO_FileReader::pomo_filereader",,,,,,,,,,,,4,,,4,0,,,0,4,,4,0,,,0,1,,1,,1,2,,2,1,1,1,1,,,0,,,,,
Public Function,"POMO_FileReader::read",,,,,,,,,,,,3,,,3,0,,,0,3,,3,0,,,0,1,,1,,1,1,,1,1,1,1,1,,,0,,,,,
Public Function,"POMO_FileReader::read_all",,,,,,,,,,,,6,,,6,0,,,0,6,,6,0,,,0,2,,1,,1,4,,4,2,2,2,1,,,1,,,,,
Public Function,"POMO_FileReader::seekto",,,,,,,,,,,,7,,,7,0,,,0,7,,7,0,,,0,2,,1,,1,4,,4,2,2,2,1,,,1,,,,,
Class,"POMO_Reader",1,1,1,1,5,0,5,0,,,,91,,,91,13,,,13,60,,60,18,,,18,,,13,,13,30,,30,,,,,3,3,2,,18,18,19,10
Public Function,"POMO_Reader::close",,,,,,,,,,,,3,,,3,0,,,0,3,,3,0,,,0,1,,1,,1,1,,1,1,1,1,1,,,0,,,,,
Public Function,"POMO_Reader::is_resource",,,,,,,,,,,,3,,,3,0,,,0,3,,3,0,,,0,1,,1,,1,1,,1,1,1,1,1,,,0,,,,,
Public Function,"POMO_Reader::pomo_reader",,,,,,,,,,,,4,,,4,0,,,0,4,,4,0,,,0,1,,1,,1,2,,2,1,1,2,1,,,0,,,,,
Public Function,"POMO_Reader::pos",,,,,,,,,,,,3,,,3,0,,,0,3,,3,0,,,0,1,,1,,1,1,,1,1,1,1,1,,,0,,,,,
Public Function,"POMO_Reader::readint32",,,,,,,,,,,,8,,,8,0,,,0,8,,8,0,,,0,2,,1,,1,6,,6,3,3,3,1,,,1,,,,,
Public Function,"POMO_Reader::readint32array",,,,,,,,,,,,7,,,7,0,,,0,7,,7,0,,,0,2,,1,,1,5,,5,3,3,3,1,,,1,,,,,
Public Function,"POMO_Reader::setendian",,,,,,,,,,,,3,,,3,0,,,0,3,,3,0,,,0,1,,1,,1,1,,1,1,1,1,1,,,0,,,,,
Public Function,"POMO_Reader::str_split",,,,,,,,,,,,11,,,11,0,,,0,11,,11,0,,,0,3,,1,,1,7,,7,3,3,3,1,,,2,,,,,
