"Name","AvgCyclomatic","AvgCyclomaticModified","AvgCyclomaticStrict","AvgEssential","AvgLine","AvgLineBlank","AvgLineCode","AvgLineComment","CountDeclClass","CountDeclFile","CountDeclFunction","CountLine","CountLineBlank","CountLineCode","CountLineComment","CountPath","CountStmt","CountStmtDecl","CountStmtExe","Cyclomatic","CyclomaticModified","CyclomaticStrict","Essential","MaxCyclomatic","MaxCyclomaticModified","MaxNesting","RatioCommentToCode","SumCyclomatic","SumCyclomaticModified","SumCyclomaticStrict","SumEssential","Has_Session","Session_Reads","Session_Writes","Cookies","Header_Access","Has_Param","Param_Reads","Context_Switches","DB_Query","DB_Query_Binary","Has_HTML","total_tags","unique_tags","total_attrs","unique_attrs","avg_attrs","max_depth","total_depth","avg_depth","total_comment","total_text","forms","inputs","anchors","frames","scripts","in_page_scripts","external_scripts","css_included","style_tags","inline_css","inline_css_lines","Defected"
"/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/zp-core/admin-themes-editor.php","0","0","0","0","0","0","0","0","0","","0","170","30","128","16","25344","88","0","88","19","17","21","1","19","17","3","0.12","0","0","0","0","False","0","0","0","0","True","8","21","1","True","True","23","12","31","14","0.7419354838709677","7","96","0.23958333333333334","1","34","1","1","1","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/zp-core/admin-themes.php","0","0","0","0","0","0","0","0","0","","0","338","25","304","13","9967680","189","0","189","37","36","40","6","37","36","5","0.04","0","0","0","0","False","0","0","0","0","True","17","65","0","False","True","48","13","49","11","0.9795918367346939","8","217","0.22119815668202766","0","76","0","0","7","0","2","2","1","0","0","2","5","yes"
"/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/zp-core/admin-thumbcrop.php","0","0","0","0","0","0","0","0","0","","0","317","28","286","4","13104","186","0","186","20","18","22","1","20","18","3","0.01","0","0","0","0","False","0","0","0","0","True","12","66","1","True","True","47","12","107","15","0.4392523364485981","8","244","0.19262295081967212","6","72","1","14","0","0","3","3","1","1","0","8","31","yes"
"/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/zp-core/admin-upload.php","0","0","0","0","0","0","0","0","0","","0","355","22","325","9","35390976","143","0","143","31","31","35","1","31","31","3","0.03","0","0","0","0","False","0","0","0","0","True","16","65","0","False","True","44","12","63","18","0.6984126984126984","8","244","0.18032786885245902","5","77","1","5","0","0","4","4","1","0","0","5","16","yes"
"/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/zp-core/admin-users.php","1","1","1","1","5","0","4","1","0","","1","915","32","875","9","999999999","531","3","528","134","130","154","11","134","130","10","0.01","1","1","1","1","False","0","0","0","0","True","54","185","0","False","True","130","25","181","22","0.7182320441988951","16","1209","0.10752688172043011","10","197","1","19","8","0","4","4","2","1","0","10","20","yes"
"/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/zp-core/admin.php","0","0","0","0","0","0","0","0","0","","0","594","28","540","28","999999999","258","0","258","71","68","76","1","71","68","6","0.05","0","0","0","0","False","0","0","0","0","True","14","84","0","False","True","67","15","38","11","1.763157894736842","11","411","0.1630170316301703","11","123","1","0","3","0","2","2","1","0","0","4","4","yes"
"/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/zp-core/class-rss.php","8","6","8","2","41","0","40","1","1","","19","1078","38","794","266","1","549","46","503","1","1","1","1","32","26","5","0.34","152","123","170","48","False","0","0","0","1","True","35","19","2","True","True","18","14","6","6","3.0","4","57","0.3157894736842105","0","33","0","0","0","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/zp-core/full-image.php","0","0","0","0","0","0","0","0","0","","0","240","15","208","28","620605440","161","0","161","41","37","55","12","41","37","5","0.13","0","0","0","0","False","0","0","0","2","True","12","1","0","False","True","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/zp-core/functions-image.php","19","18","25","3","72","1","69","6","0","","6","511","19","417","102","1","337","9","328","1","1","1","1","92","92","6","0.24","116","110","154","20","False","0","0","0","0","True","1","21","1","True","True","21","3","0","0","0","3","51","0.4117647058823529","0","33","0","0","0","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/zp-core/functions.php","4","4","5","2","20","0","19","0","1","","86","2388","110","1716","587","4","1165","120","1045","3","3","3","1","31","31","8","0.34","427","420","467","196","True","6","2","5","3","True","18","17","18","True","True","12","9","20","10","0.6","3","22","0.5454545454545454","0","23","0","1","2","0","1","1","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/zp-core/lib-auth.php","3","3","3","1","21","0","20","0","2","","61","1663","78","1287","319","1","716","86","630","1","1","1","1","32","30","7","0.25","224","214","241","73","True","3","0","2","0","True","13","125","7","True","True","92","13","159","18","0.5786163522012578","7","374","0.24598930481283424","0","129","3","20","2","0","3","3","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/zp-core/license.php","0","0","0","0","0","0","0","0","0","","0","69","8","56","6","12","26","0","26","5","5","6","1","5","5","2","0.11","0","0","0","0","True","3","2","0","0","True","1","12","0","False","True","13","7","15","9","0.8666666666666667","7","56","0.23214285714285715","0","25","0","0","1","1","0","0","0","0","0","1","1","no"
"/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/zp-core/no_uploader.php","1","1","1","1","4","0","4","0","0","","3","16","2","14","0","1","5","3","2","1","1","1","1","1","1","0","0.00","3","3","3","3","False","0","0","0","0","False","0","2","0","False","True","1","1","1","1","1.0","1","1","1.0","0","3","0","0","0","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/zp-core/password.php","0","0","0","0","0","0","0","0","0","","0","18","1","17","0","2","7","0","7","2","2","2","1","2","2","1","0.00","0","0","0","0","False","0","0","0","0","False","0","6","0","False","True","7","7","7","7","1.0","3","17","0.4117647058823529","0","14","0","0","0","0","0","0","0","1","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/zp-core/pluginDoc.php","18","17","18","1","114","1","113","0","0","","1","460","15","416","30","40642565","181","2","179","34","34","37","1","34","34","7","0.07","18","17","18","1","False","0","0","0","0","True","2","44","0","False","True","39","21","32","12","1.21875","12","270","0.14444444444444443","0","65","1","0","0","0","0","0","0","1","1","0","0","yes"
"/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/zp-core/reconfigure.php","4","3","5","1","33","0","33","0","0","","6","240","8","201","31","1","88","7","81","1","1","1","1","11","8","3","0.15","26","23","30","6","False","0","0","0","1","False","0","16","0","False","True","18","11","13","8","1.3846153846153846","5","48","0.375","0","36","0","0","0","0","0","0","0","1","1","0","0","yes"
