"Name","AvgCyclomatic","AvgCyclomaticModified","AvgCyclomaticStrict","AvgEssential","AvgLine","AvgLineBlank","AvgLineCode","AvgLineComment","CountDeclClass","CountDeclFile","CountDeclFunction","CountLine","CountLineBlank","CountLineCode","CountLineComment","CountPath","CountStmt","CountStmtDecl","CountStmtExe","Cyclomatic","CyclomaticModified","CyclomaticStrict","Essential","MaxCyclomatic","MaxCyclomaticModified","MaxNesting","RatioCommentToCode","SumCyclomatic","SumCyclomaticModified","SumCyclomaticStrict","SumEssential","Has_Session","Session_Reads","Session_Writes","Cookies","Header_Access","Has_Param","Param_Reads","Context_Switches","DB_Query","DB_Query_Binary","Has_HTML","total_tags","unique_tags","total_attrs","unique_attrs","avg_attrs","max_depth","total_depth","avg_depth","total_comment","total_text","forms","inputs","anchors","frames","scripts","in_page_scripts","external_scripts","css_included","style_tags","inline_css","inline_css_lines","Defected"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/admin.php","11","10","13","5","78","7","69","4","0","","9","741","75","620","60","1","426","17","409","1","1","1","1","26","14","5","0.10","103","90","117","48","False","0","0","0","0","True","96","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/aggregates.php","3","3","3","1","37","3","33","0","0","","8","384","47","302","35","48","214","21","193","14","8","14","1","14","9","4","0.12","30","30","30","14","False","0","0","0","0","True","72","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/ajax-ac-insert.php","0","0","0","0","0","0","0","0","0","","0","86","16","70","0","200","51","0","51","12","12","13","1","12","12","4","0.00","0","0","0","0","False","0","0","0","0","True","14","0","1","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/all_db.php","8","8","8","1","60","6","50","4","0","","7","501","63","391","52","48","271","19","252","14","8","16","1","23","23","4","0.13","58","58","61","11","False","0","0","0","0","True","69","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/browser.php","0","0","0","0","0","0","0","0","0","","0","87","15","62","10","2","34","0","34","2","2","2","1","2","2","1","0.16","0","0","0","0","False","0","0","0","0","False","0","24","0","False","True","7","4","15","9","0.4666666666666667","3","13","0.5384615384615384","0","5","0","0","2","0","1","1","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/build_tests.php","0","0","0","0","0","0","0","0","0","","0","107","16","72","19","876","54","0","54","15","15","18","3","15","15","5","0.26","0","0","0","0","False","0","0","0","0","False","0","1","0","False","True","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/casts.php","1","1","1","1","24","3","20","0","0","","3","103","20","71","12","12","37","7","30","5","5","5","1","5","5","1","0.17","5","4","5","3","False","0","0","0","0","True","2","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/classes/ArrayRecordSet.php","1","1","1","1","4","0","4","0","1","","3","32","6","21","5","1","17","8","9","1","1","1","1","2","2","1","0.24","5","5","5","3","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/classes/Gui.php","3","3","3","1","12","1","11","0","1","","2","48","4","26","19","1","17","3","14","1","1","1","1","5","5","2","0.73","6","6","6","2","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/classes/Misc.php","7","6","8","2","45","4","39","1","1","","43","2260","217","1702","343","1","817","72","745","1","1","1","1","58","37","7","0.20","307","261","360","106","True","13","7","0","0","True","87","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/classes/Reports.php","2","2","2","1","13","1","11","0","1","","6","139","16","76","47","1","45","15","30","1","1","1","1","5","5","1","0.62","14","14","14","6","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/classes/class.select.php","1","1","1","1","5","0","4","0","5","","20","217","49","117","51","1","88","33","55","1","1","1","1","5","5","2","0.44","35","34","36","20","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/classes/database/ADODB_base.php","2","2","2","1","11","1","8","1","1","","19","359","52","168","139","1","139","22","117","1","1","1","1","11","11","3","0.83","51","51","54","31","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/classes/database/Connection.php","6","5","8","4","25","4","17","4","1","","3","115","22","59","35","1","52","6","46","1","1","1","1","13","8","2","0.59","20","15","25","13","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/classes/database/Postgres74.php","1","1","2","1","11","1","9","0","1","","20","354","47","201","106","1","119","24","95","1","1","1","1","10","10","2","0.53","38","38","40","31","False","0","0","0","0","False","0","0","7","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/classes/database/Postgres80.php","1","1","2","1","12","1","10","0","1","","20","423","65","238","120","1","143","25","118","1","1","1","1","5","5","2","0.50","39","39","42","31","False","0","0","0","0","False","0","0","6","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/classes/database/Postgres81.php","1","1","2","1","10","1","8","0","1","","9","183","31","109","43","1","63","16","47","1","1","1","1","5","5","2","0.39","17","17","20","13","False","0","0","0","0","False","0","0","3","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/classes/database/Postgres82.php","2","2","2","1","14","1","12","0","1","","17","359","55","215","89","1","120","21","99","1","1","1","1","11","11","2","0.41","34","34","36","26","False","0","0","0","0","False","0","0","7","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/classes/database/Postgres83.php","3","3","4","1","21","2","18","0","1","","11","332","46","233","54","1","109","16","93","1","1","1","1","13","13","1","0.23","36","36","44","11","False","0","0","0","0","True","34","0","6","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/classes/database/Postgres84.php","2","2","2","1","40","2","36","2","1","","4","220","26","161","33","1","37","8","29","1","1","1","1","5","5","1","0.20","8","8","8","4","False","0","0","0","0","False","0","0","23","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/classes/plugins/Plugin.php","2","2","2","1","9","1","7","1","1","","1","30","7","14","9","1","9","6","3","1","1","1","1","2","2","1","0.64","2","2","2","1","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/classes/plugins/Slony.php","2","2","2","1","18","3","14","0","1","","38","910","178","560","172","1","419","81","338","1","1","1","1","17","17","3","0.31","78","78","80","67","False","0","0","0","0","False","0","0","20","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/colproperties.php","9","9","10","2","83","9","66","8","0","","3","292","36","221","36","15","152","8","144","7","7","7","1","22","21","3","0.16","29","28","30","8","False","0","0","0","0","True","72","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","yes"
