"Name","AvgCyclomatic","AvgCyclomaticModified","AvgCyclomaticStrict","AvgEssential","AvgLine","AvgLineBlank","AvgLineCode","AvgLineComment","CountDeclClass","CountDeclFile","CountDeclFunction","CountLine","CountLineBlank","CountLineCode","CountLineComment","CountPath","CountStmt","CountStmtDecl","CountStmtExe","Cyclomatic","CyclomaticModified","CyclomaticStrict","Essential","MaxCyclomatic","MaxCyclomaticModified","MaxNesting","RatioCommentToCode","SumCyclomatic","SumCyclomaticModified","SumCyclomaticStrict","SumEssential","Has_Session","Session_Reads","Session_Writes","Cookies","Header_Access","Has_Param","Param_Reads","Context_Switches","DB_Query","DB_Query_Binary","Has_HTML","total_tags","unique_tags","total_attrs","unique_attrs","avg_attrs","max_depth","total_depth","avg_depth","total_comment","total_text","forms","inputs","anchors","frames","scripts","in_page_scripts","external_scripts","css_included","style_tags","inline_css","Defect_Count","Defected"
"/Users/sbicer/Desktop/akademik/phpmyadmin/phpmyadmin-RELEASE_3_5_0/libraries/engines/myisam.lib.php","1","1","1","1","43","0","43","0","1","","1","63","2","48","13","1","3","2","1","1","1","1","1","1","1","0","0.27","1","1","1","1","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/phpmyadmin/phpmyadmin-RELEASE_3_5_0/libraries/engines/ndbcluster.lib.php","1","1","1","1","5","0","5","0","1","","3","44","4","20","20","1","7","4","3","1","1","1","1","1","1","0","1.00","3","3","3","3","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/phpmyadmin/phpmyadmin-RELEASE_3_5_0/libraries/engines/pbms.lib.php","1","1","1","1","13","0","12","0","1","","6","106","10","81","15","1","21","7","14","1","1","1","1","2","2","1","0.19","7","7","7","6","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/phpmyadmin/phpmyadmin-RELEASE_3_5_0/libraries/engines/pbxt.lib.php","1","1","1","1","20","0","20","0","1","","5","137","9","105","23","1","20","6","14","1","1","1","1","2","2","1","0.22","7","7","7","5","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/phpmyadmin/phpmyadmin-RELEASE_3_5_0/libraries/error.inc.php","0","0","0","0","0","0","0","0","0","","0","57","3","48","6","2","7","0","7","2","2","2","1","2","2","1","0.12","0","0","0","0","False","0","0","0","0","False","0","5","0","False","True","10","9","12","8","0.8333333333333334","3","26","0.38461538461538464","0","18","0","0","0","0","0","0","0","0","1","0",0,"no"
"/Users/sbicer/Desktop/akademik/phpmyadmin/phpmyadmin-RELEASE_3_5_0/libraries/export/codegen.php","2","2","2","1","10","0","10","0","1","","20","334","15","246","73","8","172","28","144","4","4","4","1","9","9","3","0.30","54","54","55","36","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/phpmyadmin/phpmyadmin-RELEASE_3_5_0/libraries/export/csv.php","4","4","4","1","21","1","18","2","0","","6","222","15","138","75","4","77","16","61","3","3","3","1","15","15","5","0.54","25","24","29","10","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.007246376811594203,"yes"
"/Users/sbicer/Desktop/akademik/phpmyadmin/phpmyadmin-RELEASE_3_5_0/libraries/export/excel.php","0","0","0","0","0","0","0","0","0","","0","43","1","31","11","4","5","0","5","3","3","3","1","3","3","1","0.35","0","0","0","0","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/phpmyadmin/phpmyadmin-RELEASE_3_5_0/libraries/export/htmlword.php","6","6","8","2","29","3","24","3","0","","7","325","34","193","104","4","119","10","109","3","3","3","1","29","29","3","0.54","47","47","60","19","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.0051813471502590676,"yes"
"/Users/sbicer/Desktop/akademik/phpmyadmin/phpmyadmin-RELEASE_3_5_0/libraries/export/json.php","2","2","2","1","13","2","11","0","0","","6","173","21","88","64","4","44","6","38","3","3","3","1","12","12","3","0.73","17","17","17","6","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/phpmyadmin/phpmyadmin-RELEASE_3_5_0/libraries/export/latex.php","7","7","8","2","40","3","34","2","0","","8","504","42","345","122","22","184","12","172","7","7","8","1","30","30","3","0.35","56","56","68","22","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.002898550724637681,"yes"
"/Users/sbicer/Desktop/akademik/phpmyadmin/phpmyadmin-RELEASE_3_5_0/libraries/export/mediawiki.php","2","2","2","1","12","1","11","0","0","","6","159","14","88","57","4","57","6","51","3","3","3","1","11","11","2","0.65","16","16","16","6","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/phpmyadmin/phpmyadmin-RELEASE_3_5_0/libraries/export/ods.php","3","3","3","1","21","1","19","1","0","","6","221","15","142","68","4","49","7","42","3","3","3","1","12","12","3","0.48","18","18","22","6","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
