Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFile,CountDeclFunction,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountPath,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"/Users/sbicer/Desktop/akademik/pyrocms/pyrocms-2.2.2/system/cms/themes/pyrocms/js/ckeditor/lang/pt-br.js",0,0,0,0,0,0,0,0,0,,0,5,0,5,0,0,0,0,0,1,1,0,4,0,4,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,4.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/pyrocms/pyrocms-2.2.2/system/cms/themes/pyrocms/js/ckeditor/lang/pt.js",0,0,0,0,0,0,0,0,0,,0,5,0,5,0,0,0,0,0,1,1,0,4,0,4,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,4.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/pyrocms/pyrocms-2.2.2/system/cms/themes/pyrocms/js/ckeditor/lang/ro.js",0,0,0,0,0,0,0,0,0,,0,5,0,5,0,0,0,0,0,1,1,0,4,0,4,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,4.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/pyrocms/pyrocms-2.2.2/system/cms/themes/pyrocms/js/ckeditor/lang/ru.js",0,0,0,0,0,0,0,0,0,,0,5,0,5,0,0,0,0,0,1,1,0,4,0,4,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,4.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/pyrocms/pyrocms-2.2.2/system/cms/themes/pyrocms/js/ckeditor/lang/sk.js",0,0,0,0,0,0,0,0,0,,0,5,0,5,0,0,0,0,0,1,1,0,4,0,4,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,4.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/pyrocms/pyrocms-2.2.2/system/cms/themes/pyrocms/js/ckeditor/lang/sl.js",0,0,0,0,0,0,0,0,0,,0,5,0,5,0,0,0,0,0,1,1,0,4,0,4,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,4.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/pyrocms/pyrocms-2.2.2/system/cms/themes/pyrocms/js/ckeditor/lang/sr-latn.js",0,0,0,0,0,0,0,0,0,,0,5,0,5,0,0,0,0,0,1,1,0,4,0,4,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,4.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/pyrocms/pyrocms-2.2.2/system/cms/themes/pyrocms/js/ckeditor/lang/sr.js",0,0,0,0,0,0,0,0,0,,0,5,0,5,0,0,0,0,0,1,1,0,4,0,4,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,4.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/pyrocms/pyrocms-2.2.2/system/cms/themes/pyrocms/js/ckeditor/lang/sv.js",0,0,0,0,0,0,0,0,0,,0,5,0,5,0,0,0,0,0,1,1,0,4,0,4,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,4.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/pyrocms/pyrocms-2.2.2/system/cms/themes/pyrocms/js/ckeditor/lang/th.js",0,0,0,0,0,0,0,0,0,,0,5,0,5,0,0,0,0,0,1,1,0,4,0,4,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,4.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/pyrocms/pyrocms-2.2.2/system/cms/themes/pyrocms/js/ckeditor/lang/tr.js",0,0,0,0,0,0,0,0,0,,0,5,0,5,0,0,0,0,0,1,1,0,4,0,4,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,4.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/pyrocms/pyrocms-2.2.2/system/cms/themes/pyrocms/js/ckeditor/lang/ug.js",0,0,0,0,0,0,0,0,0,,0,5,0,5,0,0,0,0,0,1,1,0,4,0,4,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,4.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/pyrocms/pyrocms-2.2.2/system/cms/themes/pyrocms/js/ckeditor/lang/uk.js",0,0,0,0,0,0,0,0,0,,0,5,0,5,0,0,0,0,0,1,1,0,4,0,4,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,4.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/pyrocms/pyrocms-2.2.2/system/cms/themes/pyrocms/js/ckeditor/lang/vi.js",0,0,0,0,0,0,0,0,0,,0,5,0,5,0,0,0,0,0,1,1,0,4,0,4,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,4.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/pyrocms/pyrocms-2.2.2/system/cms/themes/pyrocms/js/ckeditor/lang/zh-cn.js",0,0,0,0,0,0,0,0,0,,0,5,0,5,0,0,0,0,0,1,1,0,4,0,4,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,4.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/pyrocms/pyrocms-2.2.2/system/cms/themes/pyrocms/js/ckeditor/lang/zh.js",0,0,0,0,0,0,0,0,0,,0,5,0,5,0,0,0,0,0,1,1,0,4,0,4,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,4.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/pyrocms/pyrocms-2.2.2/system/cms/themes/pyrocms/js/ckeditor/plugins/a11yhelp/dialogs/a11yhelp.js",2,2,4,2,2,0,2,0,0,,4,10,0,10,0,0,0,0,0,6,6,0,4,0,4,0,1,26,8,8,0,18,18,0,1,1,1,1,4,4,2,0.67,5,5,8,4
File,"/Users/sbicer/Desktop/akademik/pyrocms/pyrocms-2.2.2/system/cms/themes/pyrocms/js/ckeditor/plugins/a11yhelp/dialogs/lang/ar.js",0,0,0,0,0,0,0,0,0,,0,8,0,8,0,0,0,0,0,4,4,0,4,0,4,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/pyrocms/pyrocms-2.2.2/system/cms/themes/pyrocms/js/ckeditor/plugins/a11yhelp/dialogs/lang/bg.js",0,0,0,0,0,0,0,0,0,,0,8,0,8,0,0,0,0,0,4,4,0,4,0,4,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/pyrocms/pyrocms-2.2.2/system/cms/themes/pyrocms/js/ckeditor/plugins/a11yhelp/dialogs/lang/ca.js",0,0,0,0,0,0,0,0,0,,0,8,0,8,0,0,0,0,0,4,4,0,4,0,4,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1.00,0,0,0,0
