"Name","AvgCyclomatic","AvgCyclomaticModified","AvgCyclomaticStrict","AvgEssential","AvgLine","AvgLineBlank","AvgLineCode","AvgLineComment","CountDeclClass","CountDeclFile","CountDeclFunction","CountLine","CountLineBlank","CountLineCode","CountLineComment","CountPath","CountStmt","CountStmtDecl","CountStmtExe","Cyclomatic","CyclomaticModified","CyclomaticStrict","Essential","MaxCyclomatic","MaxCyclomaticModified","MaxNesting","RatioCommentToCode","SumCyclomatic","SumCyclomaticModified","SumCyclomaticStrict","SumEssential","Has_Session","Session_Reads","Session_Writes","Cookies","Header_Access","Has_Param","Param_Reads","Context_Switches","DB_Query","DB_Query_Binary","Has_HTML","total_tags","unique_tags","total_attrs","unique_attrs","avg_attrs","max_depth","total_depth","avg_depth","total_comment","total_text","forms","inputs","anchors","frames","scripts","in_page_scripts","external_scripts","css_included","style_tags","inline_css","inline_css_lines","Defected"
"/Users/sbicer/Desktop/akademik/phpbb/phpbb-release-3.0.10/phpBB/includes/mcp/mcp_pm_reports.php","19","18","21","3","145","28","116","1","1","","2","323","61","243","19","2","99","7","92","2","2","2","1","37","36","4","0.08","38","37","42","7","False","0","0","0","0","False","0","0","4","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/phpbb/phpbb-release-3.0.10/phpBB/includes/mcp/mcp_post.php","31","30","38","2","237","41","182","14","0","","2","501","87","371","45","2","159","5","154","2","2","2","1","52","51","4","0.12","62","61","76","5","False","0","0","0","0","False","0","0","7","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/phpbb/phpbb-release-3.0.10/phpBB/includes/mcp/mcp_queue.php","35","35","39","6","239","40","189","10","1","","4","999","169","768","65","2","359","13","346","2","2","2","1","67","66","7","0.08","142","141","156","24","False","0","0","0","0","True","5","0","7","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/phpbb/phpbb-release-3.0.10/phpBB/includes/mcp/mcp_reports.php","34","34","38","4","230","37","190","3","1","","3","728","118","583","28","2","258","10","248","2","2","2","1","60","59","5","0.05","103","102","114","12","False","0","0","0","0","False","0","0","6","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/phpbb/phpbb-release-3.0.10/phpBB/includes/mcp/mcp_topic.php","29","29","34","5","203","36","159","8","0","","3","642","113","485","44","2","238","7","231","2","2","2","1","59","59","4","0.09","87","87","103","16","False","0","0","0","0","True","1","0","5","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/phpbb/phpbb-release-3.0.10/phpBB/includes/mcp/mcp_warn.php","7","7","8","1","65","12","50","3","1","","7","511","94","365","52","2","184","22","162","2","2","2","1","17","17","2","0.14","52","50","56","7","False","0","0","0","0","True","2","0","5","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/phpbb/phpbb-release-3.0.10/phpBB/includes/message_parser.php","7","7","9","2","52","7","39","4","2","","29","1702","266","1172","264","4","638","58","580","3","3","3","1","25","25","7","0.23","224","221","286","73","False","0","0","0","0","True","6","0","7","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/phpbb/phpbb-release-3.0.10/phpBB/includes/questionnaire/questionnaire.php","2","2","2","1","30","1","27","1","4","","13","512","34","382","97","2","82","24","58","2","2","2","1","6","6","2","0.25","28","28","37","18","False","0","0","0","2","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/phpbb/phpbb-release-3.0.10/phpBB/includes/search/fulltext_mysql.php","8","8","9","1","53","7","44","2","1","","15","940","127","677","136","2","354","36","318","2","2","2","1","27","24","5","0.20","128","124","146","27","False","0","0","0","0","False","0","0","1","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/phpbb/phpbb-release-3.0.10/phpBB/includes/search/fulltext_native.php","14","12","16","5","112","14","85","12","1","","14","1758","222","1211","325","2","625","36","589","2","2","2","1","51","46","6","0.27","196","180","226","73","False","0","0","0","0","False","0","0","9","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/phpbb/phpbb-release-3.0.10/phpBB/includes/search/search.php","6","6","6","1","42","5","33","3","1","","6","320","44","214","62","2","111","15","96","2","2","2","1","12","12","4","0.29","36","36","39","10","False","0","0","0","0","False","0","0","3","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/phpbb/phpbb-release-3.0.10/phpBB/includes/session.php","11","11","16","3","79","12","58","8","2","","27","2448","368","1618","462","2","889","83","806","2","2","2","1","47","47","6","0.29","323","321","445","86","False","0","0","2","8","True","7","0","17","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/phpbb/phpbb-release-3.0.10/phpBB/includes/startup.php","9","9","16","6","71","6","60","5","0","","1","150","19","89","42","24","34","1","33","7","7","10","1","9","9","6","0.47","9","9","16","6","True","8","1","2","0","True","4","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no"
