"Name","AvgCyclomatic","AvgCyclomaticModified","AvgCyclomaticStrict","AvgEssential","AvgLine","AvgLineBlank","AvgLineCode","AvgLineComment","CountDeclClass","CountDeclFile","CountDeclFunction","CountLine","CountLineBlank","CountLineCode","CountLineComment","CountPath","CountStmt","CountStmtDecl","CountStmtExe","Cyclomatic","CyclomaticModified","CyclomaticStrict","Essential","MaxCyclomatic","MaxCyclomaticModified","MaxNesting","RatioCommentToCode","SumCyclomatic","SumCyclomaticModified","SumCyclomaticStrict","SumEssential","Has_Session","Session_Reads","Session_Writes","Cookies","Header_Access","Has_Param","Param_Reads","Context_Switches","DB_Query","DB_Query_Binary","Has_HTML","total_tags","unique_tags","total_attrs","unique_attrs","avg_attrs","max_depth","total_depth","avg_depth","total_comment","total_text","forms","inputs","anchors","frames","scripts","in_page_scripts","external_scripts","css_included","style_tags","inline_css","Defect_Count","Defected"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/modules/mod_articles_categories/tmpl/default.php","0","0","0","0","0","0","0","0","0","","0","15","1","7","7","1","3","0","3","1","1","1","1","1","1","0","1.00","0","0","0","0","False","0","0","0","0","False","0","3","0","False","True","1","1","1","1","1.0","1","1","1.0","0","2","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/modules/mod_articles_categories/tmpl/default_items.php","0","0","0","0","0","0","0","0","0","","0","37","4","26","7","9","18","0","18","5","5","8","1","5","5","2","0.27","0","0","0","0","False","0","0","0","0","False","0","8","0","False","True","3","3","1","1","3.0","3","6","0.5","0","7","0","0","1","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/modules/mod_articles_category/helper.php","11","10","11","5","76","12","59","5","1","","5","424","68","306","51","1","190","6","184","1","1","1","1","34","30","6","0.17","55","50","59","26","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.0032679738562091504,"yes"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/modules/mod_articles_category/mod_articles_category.php","0","0","0","0","0","0","0","0","0","","0","90","12","69","9","72","43","0","43","13","8","13","11","13","8","4","0.13","0","0","0","0","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/modules/mod_articles_category/tmpl/default.php","0","0","0","0","0","0","0","0","0","","0","144","9","128","7","707","69","0","69","28","28","28","1","28","28","6","0.05","0","0","0","0","False","0","0","0","0","False","0","76","0","False","True","26","6","23","2","1.1304347826086956","7","82","0.3170731707317073","0","54","0","0","4","0","0","0","0","0","0","0",0.0078125,"yes"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/modules/mod_articles_news/helper.php","5","5","6","1","81","17","54","10","1","","1","105","21","61","23","1","41","2","39","1","1","1","1","5","5","2","0.38","5","5","6","1","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/modules/mod_articles_news/mod_articles_news.php","0","0","0","0","0","0","0","0","0","","0","18","4","6","8","1","5","0","5","1","1","1","1","1","1","0","1.33","0","0","0","0","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/modules/mod_articles_news/tmpl/_item.php","0","0","0","0","0","0","0","0","0","","0","36","7","22","7","12","16","0","16","5","5","8","1","5","5","2","0.32","0","0","0","0","False","0","0","0","0","False","0","14","0","False","True","1","1","1","1","1.0","1","1","1.0","1","6","0","0","1","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/modules/mod_articles_news/tmpl/default.php","0","0","0","0","0","0","0","0","0","","0","18","1","10","7","2","4","0","4","2","2","2","1","2","2","1","0.70","0","0","0","0","False","0","0","0","0","False","0","3","0","False","True","1","1","1","1","1.0","1","1","1.0","0","2","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/modules/mod_articles_news/tmpl/horizontal.php","0","0","0","0","0","0","0","0","0","","0","26","5","14","7","3","6","0","6","3","3","5","1","3","3","2","0.50","0","0","0","0","False","0","0","0","0","False","0","6","0","False","True","3","3","2","1","1.5","3","6","0.5","0","6","0","0","0","0","0","0","0","0","0","0",0,"no"
